designation, HIP, HD, ra, declination, parallax, parallax_error, pm, pmra, pmdec, ruwe, phot_g_mean_mag, phot_bp_mean_mag, phot_rp_mean_mag, teff_gspphot, teff_gspphot_lower, teff_gspphot_upper, logg_gspphot, logg_gspphot_lower, logg_gspphot_upper, mh_gspphot, mh_gspphot_lower, mh_gspphot_upper, distance_gspphot, distance_gspphot_lower, distance_gspphot_upper, Mg, Mg_error, MRp, MRp_error, Bp_minus_Rp
"Gaia DR3 6470597999291000448",\N,\N,310.05477949103073,-55.025048092836,43.74237482220417,0.036809094,498.18228,408.86698417163467,-284.62846811221,2.262571,13.681643,15.44736,12.404863,3065.23,3057.3113,3080.9094,4.7911,4.7228,4.8279,-0.6719,-0.7796,-0.4691,22.7598,22.2546,25.9882,11.8861547883619,0.0018272887841996877,10.609374788361897,0.0018272887841996877,3.042497
"Gaia DR3 6471497502884511232",102186,"196877",310.5788689173076,-52.70400747589355,81.02792076812638,0.02281634,1070.3602,82.71759938861481,-1067.1592799873572,1.1388744,8.24046,9.048485,7.3588605,3917.272,3907.3213,3930.6968,4.4867,4.4589,4.5275,-1.0181,-1.0775,-0.8941,12.3429,12.3221,12.3732,7.78363347378307,0.0006114565650454651,6.90203397378307,0.0006114565650454651,1.6896245
"Gaia DR3 6476864837612387584",\N,\N,316.60929109056036,-51.71124061697318,44.06133031422676,0.02434027,394.18323,-334.9908921379638,-207.75353253815894,1.6159104,11.649627,12.79898,10.435698,3419.7637,3380.168,3432.2769,4.7292,4.5173,4.7886,-0.5029,-0.8326,-0.4012,22.7376,22.6565,22.8482,9.869915026875152,0.0011995604704777563,8.655986026875153,0.0011995604704777563,2.363282
"Gaia DR3 6484716209628726912",103458,"199288",314.4137586595863,-44.13370526311166,46.58553314864354,0.029026942,1103.3875,-515.881474014843,-975.3615644825991,1.0017492,6.3667674,6.666783,5.887775,5807.4043,5805.992,5808.549,4.3739,4.3733,4.3746,-1.4064,-1.4202,-1.3909,21.4625,21.4463,21.4813,4.708022750706698,0.0013530211544772186,4.229030350706697,0.0013530211544772186,0.779008
"Gaia DR3 6487693790194944128",\N,\N,358.6747226512832,-61.58699736797349,53.46515672349955,0.019015431,332.14633,278.76386312710366,-180.5876304655775,1.3582833,11.936218,13.362619,10.76457,3201.7246,3200.1008,3205.7698,4.3483,4.3455,4.354,-1.0879,-1.0903,-1.0841,18.7048,18.6561,18.8192,10.576572221088306,0.0007723064523332823,9.404924221088306,0.0007723064523350587,2.598049
"Gaia DR3 6489909443564308224",114948,"219482",349.2420354292303,-62.00131377033478,48.91744275954628,0.035612788,178.40996,176.49173473906038,-26.091789892367963,0.870209,5.519003,5.779829,5.0954976,6132.6636,6131.5767,6133.933,4.2194,4.2177,4.2223,-0.4294,-0.4381,-0.417,20.4408,20.4274,20.4556,3.9663217274665223,0.0015808716864120775,3.5428163274665225,0.0015808716864120775,0.6843314
"Gaia DR3 6490470881687779968",115123,"219764",349.7716524183916,-60.52085491449015,50.622796569357625,0.018246438,102.88705,-93.3655965907071,-43.22741300179678,1.0515261,8.482868,9.13658,7.706968,4399.5527,4395.743,4400.966,4.6391,4.6349,4.6418,0.3397,0.3232,0.3499,19.7468,19.724,19.7663,7.004598666684491,0.0007826837134627951,6.228698666684491,0.0007826837134627951,1.429612
"Gaia DR3 650337664425397632",40375,"68834",123.64772339188875,13.023259147351093,51.974523149703614,0.02483729,431.9169,-420.79990895869526,97.36350973845212,1.0662732,8.345874,9.007921,7.566393,4379.523,4377.278,4385.923,4.5915,4.5897,4.6016,0.3434,0.3316,0.3795,19.2125,19.1795,19.233,6.924826567516099,0.001037690983952011,6.145345567516099,0.001037690983952011,1.441528
"Gaia DR3 6504705571539380992",110534,\N,335.8936063048907,-57.22229465164717,52.69483197932483,0.017925236,699.2494,590.0752256474598,-375.18124968872837,1.1499184,9.90228,10.948321,8.887307,3433.8655,3428.5686,3467.452,4.1134,4.0999,4.2007,-0.9464,-0.9612,-0.8365,19.0048,18.9804,19.264,8.511120120377788,0.0007386712405637041,7.496147120377788,0.0007386712405637041,2.061014
"Gaia DR3 6508776375901968640",110109,"211415",334.5683625481559,-53.62987304773594,71.09384614454987,0.055435102,768.94,441.22964916542867,-629.7500845409968,0.9893079,5.2305317,5.541717,4.7359624,5780.66,5778.994,5786.3784,4.3,4.298,4.3052,-0.2664,-0.2696,-0.2518,13.9788,13.9188,14.0088,4.489691749982864,0.001693196042077183,3.9951224499828637,0.001693196042077183,0.8057546
"Gaia DR3 6514632718428652928",113850,\N,345.83671298715984,-49.72659212090753,51.14944957002365,0.017496156,111.1302,-29.536788587441695,-107.13309193317644,1.0369618,9.903913,10.905701,8.910142,3723.329,3712.218,3737.0781,4.6377,4.625,4.6542,-0.2721,-0.3813,-0.1543,19.59,19.5026,19.8952,8.448117822695673,0.0007427728319209237,7.454346822695674,0.0007427728319213678,1.995559
"Gaia DR3 6518076316215261568",\N,\N,336.27437822026934,-47.88254046859564,66.7144132277478,0.030190406,806.68787,488.02775341966964,-642.3194198113408,1.0220927,11.2144985,12.75409,10.002409,3222.6016,3134.0085,3225.5308,4.7629,4.1931,4.7845,-0.0393,-0.9612,-0.0044,14.9544,14.8262,15.2134,10.335596853170202,0.000982660791939871,9.1235073531702,0.000982660791939871,2.751681
"Gaia DR3 652005932802958976",40910,\N,125.23015440528434,14.07016920754457,43.9792318623831,0.018349385,274.81873,-83.68007349293599,-261.7689295692829,1.074239,9.220745,9.977794,8.373492,4156.077,4155.543,4156.506,4.6057,4.6047,4.6062,-0.0007,-0.0058,-0.0001,22.7014,22.6883,22.7245,7.436983198698025,0.0009060000341944985,6.589730198698025,0.0009060000341944985,1.604302
"Gaia DR3 6522188390538224640",\N,\N,356.6320742231057,-50.7263749471709,51.33991536359928,0.017428031,514.22266,-210.86586608838124,-468.9995200269967,1.3500763,13.064616,14.788019,11.81,3120.1172,3119.3945,3125.1262,5.0176,5.0111,5.0182,-0.1045,-0.1073,-0.0898,19.4247,19.3962,19.8741,11.616891741899943,0.0007371358066006195,10.362275741899941,0.0007371358066006195,2.978019
"Gaia DR3 6528276867455634176",\N,\N,351.6603896079625,-46.853243338293076,44.326589891094294,0.021110775,551.30237,405.88357442530156,-373.08554688747586,1.2368939,14.004407,15.856187,12.719144,3057.647,3057.2642,3057.9424,5.0854,5.0839,5.0859,-0.264,-0.2656,-0.2586,22.4412,22.424,22.4942,12.2377286083976,0.001034175402045534,10.952465608397599,0.001034175402045534,3.137043
"Gaia DR3 6534547176109685504",\N,\N,356.4875634473477,-40.20529665725517,46.23610889115169,0.027496072,444.7765,307.5442871875788,-321.3139307774203,1.4891173,12.729908,14.294547,11.511594,3208.1536,3193.127,3209.1716,4.9616,4.8535,4.9765,-0.1148,-0.3371,-0.0866,21.5571,21.4888,21.6384,11.05481438936691,0.0012913493412085586,9.836500389366911,0.0012913493412085586,2.782953
"Gaia DR3 6536984484150014720",116645,\N,354.57380380776203,-41.51861812150143,48.26530570017054,0.02542551,289.94336,207.05925547231004,-202.96210326155446,1.41355,10.950356,12.219519,9.831406,3211.946,3209.17,3226.2322,4.0687,4.0624,4.1238,-0.8802,-0.888,-0.836,20.6962,20.4014,20.7309,9.368531306228135,0.001143902390526641,8.249581306228134,0.0011439023905275292,2.388113
"Gaia DR3 6539166877292779264",\N,\N,354.2244271769137,-36.480760835989614,83.67637554552375,0.023160523,1177.0537,1175.5601211891023,59.277280944141864,1.0799005,12.240437,13.997558,10.972831,3102.8633,3102.5806,3103.3572,5.0439,5.0436,5.0442,-0.1706,-0.1718,-0.1696,11.9342,11.9286,11.9401,11.853451302007176,0.0006010350907388329,10.585845302007176,0.0006010350907388329,3.024727
"Gaia DR3 6548081373973468416",\N,\N,342.0765513124738,-36.7910288055223,46.30096397377319,0.021524917,804.47955,756.2337695402808,-274.40457292609614,1.1069024,10.970949,12.157633,9.887205,3334.7346,3298.6216,3449.0156,4.3243,4.1925,4.6173,-0.7278,-0.8641,-0.3797,21.6061,21.4229,21.8456,9.298899165039256,0.0010094987822810708,8.215155165039256,0.0010094987822810708,2.270428
"Gaia DR3 6550040463175784192",\N,\N,348.9722253842105,-37.55738913692028,49.37654173611884,0.01864721,1306.6821,1281.4255911684538,255.66927614041245,1.1697755,13.445741,15.222738,12.178245,3094.2288,3094.0283,3094.4514,5.0496,5.0494,5.05,-0.18,-0.1809,-0.1789,20.203,20.1945,20.2111,11.913344346416691,0.0008200635875006412,10.64584834641669,0.0008200635875006412,3.044493
"Gaia DR3 6553614253923452800",114046,"217987",346.5039166796005,-35.8471642082214,304.1353692001036,0.01999573,6895.5312,6765.995136250774,1330.2852747179845,0.9320045,6.5220323,7.5897913,5.491506,3376.0845,3366.0298,3392.1506,4.1558,4.1178,4.1961,-0.9754,-1.0214,-0.9415,3.2877,3.2867,3.2888,8.937366945199813,0.00014276595379225654,7.906840645199813,0.00014276595379181245,2.0982853
"Gaia DR3 6554995893362365952",\N,\N,348.7598304428063,-35.472806727469305,61.4795231758539,0.03323884,311.4876,263.85019211578685,165.55244104388208,1.1708032,12.124433,13.711991,10.904991,3011.1992,3010.877,3012.0706,4.3451,4.344,4.348,-0.7839,-0.7849,-0.7796,16.2886,16.2767,16.3069,11.068085452653623,0.0011740044048549336,9.848643452653622,0.0011740044048558218,2.807
"Gaia DR3 6562924609150908416",106440,"204961",323.3912518776402,-49.01263039681064,201.3251983325545,0.023687575,818.1644,-45.91675295376507,-816.8749628777432,1.0965127,7.739947,8.902462,6.6625524,3310.1243,3309.483,3314.4902,3.952,3.9506,3.9645,-1.3697,-1.3711,-1.3589,4.9647,4.963,4.9697,9.259437678017447,0.0002554916931618578,8.182043078017445,0.0002554916931618578,2.2399096
"Gaia DR3 656328319169788032",\N,\N,125.48480046053642,17.816229744725995,54.749298517841936,0.033393227,541.1749,-520.9126533842186,146.69795915281514,1.3498864,14.088504,16.094841,12.7702055,3010.0242,3003.514,3029.3967,5.1514,5.1322,5.158,-0.439,-0.4793,-0.3955,18.2273,18.1175,19.4788,12.780396795480225,0.0013244458294474626,11.462098295480224,0.0013244458294474626,3.3246355
"Gaia DR3 6564091190988411520",107649,"207129",327.0667117287086,-47.30492965427047,64.27166055130206,0.042974066,338.5248,165.06854306177507,-295.552731253777,0.87611145,5.419392,5.725474,4.947477,5815.8623,5811.7036,5818.9536,4.2949,4.2907,4.3015,-0.2768,-0.3052,-0.2673,15.5147,15.4491,15.5437,4.459489603406919,0.0014519153815171215,3.9875746034069177,0.0014519153815171215,0.777997
"Gaia DR3 6569895822110445440",109821,"210918",333.6644324990778,-41.38517850480005,45.91464271570334,0.04036225,974.81696,570.4238812516875,-790.4965021335823,0.8905025,6.0632796,6.3835516,5.5656123,5645.288,5644.191,5646.28,4.2976,4.2964,4.2986,-0.4158,-0.4241,-0.4073,21.7732,21.7502,21.8019,4.373035646041708,0.0019088798181483568,3.875368346041708,0.0019088798181483568,0.8179393
"Gaia DR3 6572227714472220288",\N,\N,327.29951391397503,-41.55949475597503,63.84032922665101,0.07993598,356.55957,308.06371289135825,-179.53126501846566,2.8144817,11.351092,12.689154,10.1563635,3222.1362,3217.3003,3243.6572,4.2987,4.2853,4.3347,-1.1212,-1.1268,-1.0349,15.6549,15.4786,16.6945,10.376567590095977,0.002718953174481342,9.181839090095973,0.002718953174481342,2.5327905
"Gaia DR3 6575581564623343872",\N,\N,321.0812635073092,-46.69332943601599,44.91073158075455,0.027530255,739.6193,737.6264254998362,-54.25839133739416,1.3490908,11.472946,12.680563,10.379505,3446.8464,3396.4329,3466.5193,4.6648,4.3557,4.7775,-0.6375,-1.0724,-0.4382,22.3047,22.0521,22.7379,9.734696648158927,0.0013311116195007244,8.641255648158928,0.0013311116194998363,2.301058
"Gaia DR3 657608666099404544",42267,\N,129.2825739873991,15.12533795095162,56.11184010495349,0.02470206,903.1855,-127.05600261790568,-894.2040154339082,1.2689109,10.738581,12.014285,9.614002,3223.8347,3223.1553,3226.6057,4.1943,4.1919,4.2019,-0.7368,-0.7393,-0.7256,17.8344,17.8215,17.9019,9.483853554916667,0.0009559452178553585,8.359274554916666,0.0009559452178553585,2.400283
"Gaia DR3 6576809826100275456",\N,\N,319.392039084495,-44.742659717678805,55.41884932126856,0.07746942,109.23591,9.075807274288785,108.85822465420348,1.0574836,13.202379,14.282396,11.219978,3031.9124,3003.7827,3109.372,4.854,4.793,5.007,-0.5379,-0.6553,-0.2109,18.1534,17.8824,18.9786,11.920666520745002,0.003035480161461379,9.938265520745002,0.003035480161461379,3.062418
"Gaia DR3 6579485487647973888",\N,\N,322.70477274528395,-40.71438758943439,82.09205385526184,0.027700448,1745.0304,1046.6421648324929,-1396.306284104186,1.1730206,11.778023,13.375048,10.548469,3032.0254,3030.8506,3040.2375,4.5451,4.5391,4.5563,-0.6467,-0.6521,-0.6336,12.1902,12.1769,12.3634,11.349528606923277,0.000732723302942162,10.119974606923277,0.000732723302942162,2.826579
"Gaia DR3 6579894402894605824",104644,\N,317.95785580970306,-43.61672534471101,63.38848857256921,0.023571858,724.08777,215.31875829523614,-691.332693165611,1.1373206,11.010081,12.231533,9.915315,3370.205,3309.2522,3446.9468,4.4365,4.2401,4.8116,-1.0823,-1.2884,-0.5385,15.7794,15.6147,15.9639,10.020132983152468,0.0008074911202333723,8.925366983152468,0.0008074911202333723,2.316218
"Gaia DR3 6582903697500334464",\N,\N,321.77232334272935,-38.75058544054521,48.754029798130006,0.019455548,904.41,566.4981285109405,-705.0086954283581,1.2935792,13.104457,14.831622,11.849572,3115.9595,3115.4258,3116.3186,5.0043,5.0022,5.0047,-0.0519,-0.0534,-0.0452,20.4358,20.4213,20.5163,11.544509592148204,0.0008665373531480114,10.289624592148202,0.0008665373531480114,2.98205
"Gaia DR3 659076617202569856",\N,\N,128.1032706147887,17.112460853795724,46.12004419082068,0.02540128,121.81398,-114.5780697299557,41.35832953163451,1.2547196,13.020811,14.501748,11.771487,3178.4814,3177.9753,3179.012,5.0039,4.9975,5.0047,-0.1386,-0.1477,-0.1363,21.6715,21.6483,21.7602,11.340259573752983,0.0011959698918646566,10.090935573752985,0.0011959698918646566,2.730261
"Gaia DR3 6598319159758429696",\N,\N,334.4725542868258,-36.191237842974324,44.190701211748106,0.026308144,540.8742,111.43387789492562,-529.2706187171949,1.2755506,12.851695,14.4261055,11.635849,3200.9443,3199.927,3210.5762,4.9718,4.9536,4.9781,-0.0804,-0.0949,-0.0419,22.6066,22.2782,24.0297,11.07834946469953,0.0012927474338297884,9.86250346469953,0.0012927474338297884,2.7902565
"Gaia DR3 6600863910701061632",\N,\N,339.71603972979403,-32.27585374173224,57.269716009408334,0.021296693,119.27277,113.62870517172954,-36.25619415126588,1.1118163,12.100922,13.606938,10.904551,3052.4375,3050.444,3069.224,4.3564,4.3505,4.4099,-0.7874,-0.7952,-0.7185,17.4827,17.4625,17.6374,10.890547147638179,0.0008074980394088271,9.694176147638178,0.000807498039407939,2.702387
"Gaia DR3 6604147121141267712",113283,"216803",344.10194140173917,-31.56626896213439,131.55250924995755,0.027515385,366.3181,330.2033788189263,-158.6023341436887,0.9246975,6.0918646,6.6866508,5.3463383,4463.109,4457.5234,4468.4214,4.5396,4.5335,4.5455,-0.1788,-0.2173,-0.1336,7.6016,7.5985,7.6079,6.687360281455517,0.0004541829006274867,5.941833981455517,0.0004541829006274867,1.3403125
"Gaia DR3 6608187792013441792",\N,\N,339.60278048440296,-29.35505070160671,84.37829957485404,0.021764468,256.85422,1.8339445838902648,-256.8476653960377,0.99729484,9.93711,11.168162,8.8355055,3280.2346,3279.9844,3280.7585,4.0354,4.0348,4.0369,-1.3144,-1.3148,-1.3135,11.843,11.8363,11.8474,9.568263845292192,0.0005601077890418082,8.466659345292191,0.0005601077890418082,2.3326565
"Gaia DR3 6608490501308343168",111960,"214749",340.18271325136965,-29.674554268057268,75.32479342121945,0.023183847,380.87088,380.4937975118946,-16.944008836226956,0.9975009,7.41959,8.047214,6.6601872,4445.959,4443.797,4449.7266,4.5879,4.5866,4.594,0.3287,0.3187,0.3508,13.254,13.2408,13.2616,6.804279746456645,0.0006683468139780935,6.044876946456645,0.0006683468139780935,1.3870268
"Gaia DR3 6609167869190786688",112978,\N,343.19820948914594,-28.79640185951427,48.088309448814115,0.01908267,494.90732,-412.09776167791597,-274.05964627374976,0.9252007,10.897334,12.08169,9.817504,3365.1653,3284.4114,3458.8035,4.417,4.151,4.6056,-0.6117,-0.9248,-0.347,20.848,20.629,21.9388,9.307531548297229,0.0008616957854190588,8.227701548297228,0.0008616957854190588,2.264186
"Gaia DR3 6612242034982766848",109422,"210302",332.53884519084073,-32.54834854643202,54.177261374214716,0.09404728,429.04404,428.8323874753169,13.47523121061188,0.82205474,4.804227,5.0562797,4.4120283,6281.1714,6278.582,6282.5576,4.1132,4.1046,4.1393,-0.4239,-0.4456,-0.3068,18.3452,18.1689,18.4606,3.4733122397235663,0.00376950169987067,3.0811135397235665,0.00376950169987067,0.6442514
"Gaia DR3 6614285855300051840",110996,"213042",337.3146183010141,-30.022016820274224,63.65194057756435,0.026628546,841.7752,220.79568106533011,-812.3021533981414,1.0263444,7.298902,7.8663464,6.5868754,4598.2256,4578.6406,4608.053,4.5355,4.5225,4.5422,0.2314,0.1376,0.3037,15.7109,15.6953,15.7414,6.317960243348269,0.0009084272340031951,5.605933643348269,0.0009084272340031951,1.279471
"Gaia DR3 6615656396543741952",\N,\N,334.8529706313751,-28.390195071442264,46.86805984151671,0.016636593,881.39087,845.3689472157182,-249.40168828863602,1.1446615,13.268821,15.051595,12.002208,3094.0012,3093.5579,3094.402,5.0025,5.0018,5.003,-0.0217,-0.0258,-0.0193,21.2784,21.2609,21.2937,11.62320587880616,0.0007708000785040525,10.356592878806161,0.0007708000785040525,3.049387
"Gaia DR3 6623761137270596992",111391,\N,338.50140050037834,-25.24375007889278,62.0787104744365,0.041952185,322.25885,-118.98334546864778,-299.4891276767794,1.2806146,10.2741165,11.506685,9.17233,3269.7278,3245.189,3409.1768,4.1825,4.1029,4.4665,-0.7467,-0.8362,-0.3272,16.1721,16.0157,18.3987,9.23882993496417,0.0014674600264417137,8.13704343496417,0.0014674600264417137,2.334355
"Gaia DR3 6631770869026896512",92451,\N,282.6118613557034,-62.05076623009053,59.78053393638423,0.017367812,107.47348,89.16560674450292,60.0003676634022,0.97255653,9.88309,10.945532,8.858225,3652.497,3642.5051,3660.7637,4.6901,4.6734,4.6982,-0.1955,-0.3225,-0.136,16.7597,16.7152,16.9505,8.765888948346504,0.000630869668592382,7.741023948346504,0.000630869668592382,2.087307
"Gaia DR3 6632099970897367680",\N,\N,282.9949708837896,-60.76824888058262,49.67788164022031,0.02113596,721.84064,-639.5452526008344,334.7175102618151,1.1261698,12.106501,13.597629,10.912327,3156.7844,3067.964,3238.6538,4.5827,4.2972,4.7568,-0.4207,-0.7502,-0.2223,20.1054,19.9206,20.3817,10.587316342084788,0.0009238750776523474,9.393142342084786,0.0009238750776523474,2.685302
"Gaia DR3 6634032740544236032",89042,"165499",272.60824518288496,-62.001231350486286,56.19606259949654,0.267439,235.3856,-76.95190101786314,222.4517728684893,4.7992907,5.311746,5.6184983,4.8456597,5812.785,5811.78,5813.781,4.2535,4.2505,4.2562,-0.428,-0.4367,-0.4193,17.7317,17.6485,17.819,4.060275438057412,0.010334190104723806,3.5941891380574136,0.010334190104723806,0.7728386
"Gaia DR3 6636988399594203648",\N,\N,282.4579449942897,-57.447652142885865,79.41600376168633,0.028636044,680.5325,-655.057697711898,-184.45551092461295,1.0710105,11.301491,12.906949,10.076892,3008.7173,3008.369,3009.1519,4.2743,4.2729,4.2762,-0.7213,-0.7227,-0.719,12.5963,12.5904,12.6016,10.801031147213116,0.0007829956081053524,9.576432147213119,0.0007829956081053524,2.830057
"Gaia DR3 6637963425890391552",\N,"175224B",284.37733049506585,-55.99312534030172,81.02054108827717,0.027752632,452.90833,35.54568109945644,-451.5112888563218,1.3233029,9.049827,10.079122,7.9937944,3598.886,3562.8586,3646.1924,4.5763,4.5386,4.6136,-0.3202,-0.3825,-0.2146,12.3577,12.2892,12.4478,8.592802696266254,0.0007438123249601247,7.536770096266255,0.0007438123249605688,2.0853276
"Gaia DR3 6645504151509887744",\N,\N,293.5167610204471,-52.42173789201841,54.51007803101632,0.028976755,260.6663,41.57562910080443,-257.3293255594891,1.3074899,11.601301,13.0771475,10.410917,3080.233,3073.5508,3175.4675,4.2328,4.2072,4.5181,-0.7113,-0.7404,-0.3679,18.3399,18.2363,18.4921,10.283685018597074,0.0011543228738535305,9.093301018597074,0.0011543228738526423,2.6662305
"Gaia DR3 6651058467639413248",90945,"170573",278.2702481361492,-54.26382140637475,52.290260578268374,0.02228208,186.62486,-121.04955941763919,-142.04169517070173,0.8998144,8.08616,8.694583,7.34085,4434.9478,4429.811,4439.047,4.5416,4.5325,4.5489,-0.072,-0.1232,-0.0327,19.1012,19.0673,19.141,6.678264030282538,0.0009253142810945469,5.932954030282538,0.0009253142810945469,1.353733
"Gaia DR3 6662167868705713664",93206,\N,284.78208486186395,-48.276651589259686,70.59523619473788,0.02607207,515.3336,151.20181848708916,-492.6527680157418,1.2231145,10.101377,11.370641,8.980238,3227.9858,3227.1797,3228.771,4.1616,4.1586,4.1647,-0.7276,-0.7307,-0.7239,14.1636,14.1573,14.1712,9.345253978053517,0.0008019632242861618,8.224114978053517,0.0008019632242861618,2.390403
"Gaia DR3 6667318634003429504",98679,"189484",300.64902421469355,-50.05437258295916,47.8412876485843,0.020558577,524.2377,365.1332975150682,-376.168558742089,0.89703363,8.259197,8.875547,7.5094495,4529.33,4528.865,4529.773,4.5648,4.5638,4.566,0.0704,0.0634,0.0777,20.8853,20.8733,20.8964,6.658211300883069,0.0009331351156398604,5.908463800883069,0.0009331351156398604,1.3660975
"Gaia DR3 6669657123437047424",100223,"192961",304.9014800275145,-46.428569217342094,54.044083671096566,0.028672982,389.11487,-375.46076700751286,-102.1743580678987,1.0299822,8.282656,8.934387,7.5061812,4389.5796,4383.619,4397.2275,4.612,4.6018,4.6296,0.3012,0.2746,0.3381,18.4031,18.2441,18.4543,6.946396788428018,0.001152070512147052,6.169921988428019,0.001152070512147052,1.4282058
"Gaia DR3 6672112470338969856",\N,\N,302.4651437572208,-47.527716567604266,51.96740878620189,0.021273268,343.4587,15.885889640366102,-343.09111590449425,1.3717747,13.078047,14.889839,11.80139,3080.4934,3077.8445,3081.6064,4.9961,4.9734,5.0006,-0.0057,-0.0471,-0.0001,19.1664,19.1243,19.2639,11.656702312235355,0.0008889093795803049,10.380045312235355,0.0008889093795803049,3.088449
"Gaia DR3 6673000841376349696",99701,"191849",303.4773905559996,-45.16473054247641,162.2171000791857,0.022484917,794.59393,778.3309821152101,-159.9388249728239,1.0053535,7.2426615,8.190446,6.278736,3588.5205,3572.124,3621.6228,4.0644,4.026,4.1644,-1.4065,-1.4432,-1.2825,6.1659,6.1524,6.1881,8.293144666718069,0.00030098785630272573,7.329219166718069,0.00030098785630272573,1.91171
"Gaia DR3 6683306151547010688",\N,\N,309.034654837804,-36.119686756327475,59.21367746245265,0.024097674,40.32336,6.2206688224499835,39.8406411731602,1.1738983,10.586762,11.860428,9.465408,3191.8162,3188.1367,3207.1077,4.0661,4.0557,4.1178,-0.8758,-0.8863,-0.8194,16.8875,16.841,16.9178,9.448872168782371,0.0008837052410139989,8.32751816878237,0.0008837052410139989,2.39502
"Gaia DR3 6684504722300935680",\N,\N,295.4715576735452,-46.04205258662397,48.79067926993433,0.02381822,32.30877,-20.970555747203694,-24.57829046331483,1.2874306,11.495233,12.748411,10.389833,3291.2107,3219.378,3400.3171,4.5149,4.2589,4.7733,-0.6214,-0.9157,-0.3299,20.5185,20.3206,20.6482,9.936917322282039,0.0010600510682827746,8.83151732228204,0.0010600510682827746,2.358578
"Gaia DR3 6685171129426977408",\N,\N,297.583869464663,-43.45119659639746,44.3391505403034,0.01556649,143.89064,94.07475451646468,-108.8781654484992,1.1092253,13.206834,14.907916,11.956205,3139.0935,3138.804,3139.3848,4.9987,4.9985,4.999,-0.0649,-0.0658,-0.0639,22.5053,22.4952,22.5152,11.440770842720415,0.000762355717800034,10.190141842720415,0.000762355717800034,2.951711
"Gaia DR3 6698960688866464768",98470,"189245",300.08506043759076,-33.70473731804371,45.15373635211155,0.055074766,316.72922,128.79449713303143,-289.36029516227507,0.8845522,5.5258694,5.7743363,5.115805,6223.4424,6221.9355,6225.4756,4.1865,4.184,4.19,-0.4922,-0.5053,-0.4772,22.1346,22.1076,22.1632,3.7993378642738165,0.0026485824606785613,3.389273464273817,0.0026485824606785613,0.6585313
"Gaia DR3 6704729998176610176",\N,\N,282.1734710667595,-46.78513435053777,56.94227497548855,0.024934703,254.73627,215.48376576183102,135.85768760315497,1.2267632,11.160247,12.494551,9.997613,3146.6575,3145.5728,3152.5588,4.212,4.2072,4.2367,-0.7525,-0.759,-0.7215,17.5628,17.5401,17.5779,9.937421071129167,0.0009508756558824771,8.774787071129168,0.0009508756558824771,2.496938
"Gaia DR3 6709964635600548992",\N,\N,280.2859984119815,-43.79280811441058,79.93312282593712,0.04101658,800.6347,-796.0178759069684,-85.85722991308748,1.3103232,14.137705,16.699154,12.72431,2808.6016,2807.5596,2809.126,5.1791,5.1777,5.1798,-0.322,-0.325,-0.3166,12.5272,12.5161,12.54,13.651338901555228,0.0011142612282775133,12.237943901555226,0.0011142612282775133,3.974844
"Gaia DR3 6710598435331928192",\N,\N,284.1287902715647,-46.51464590751677,45.00852454360443,0.031060508,182.04733,-130.31127744805653,-127.1227918128289,1.3126024,12.84766,14.409094,11.633866,3027.3733,3021.5007,3112.0447,4.4125,4.3826,4.6853,-0.7515,-0.7859,-0.4159,22.2175,22.0732,22.3698,11.114133881280516,0.001498539388672171,9.900339881280516,0.001498539388672171,2.775228
"Gaia DR3 6717813842950778880",\N,\N,288.2857346527281,-39.03273448995158,46.93619430843674,0.026233854,507.7848,444.73804333063276,-245.05808028996074,1.1507643,11.343997,12.64817,10.099464,3328.4995,3327.7908,3329.2634,4.6005,4.6,4.6019,-0.3198,-0.3229,-0.3169,21.2628,21.2482,21.2813,9.701536365613048,0.0012136922672922879,8.457003365613046,0.0012136922672922879,2.548706
"Gaia DR3 672091364541849344",38082,\N,117.07514854485704,20.363715703599137,68.03336375534937,0.022327024,1756.924,1450.0374715502585,-992.054978382924,1.3234195,10.552906,11.670434,9.500179,3547.2454,3546.7761,3547.8687,4.8949,4.892,4.8955,-0.4135,-0.4194,-0.4113,14.65,14.6394,14.6664,9.716515720984791,0.0007126285643828112,8.66378872098479,0.0007126285643828112,2.170255
"Gaia DR3 6721432232656218752",89211,"166348",273.0899537734526,-43.446703359293736,75.7122251862617,0.021108788,438.37033,133.79261520949422,-417.4542858998148,0.9424157,7.846925,8.586171,7.012912,4235.4004,4226.6855,4244.5786,4.5675,4.5632,4.588,-0.001,-0.0268,0.1291,13.2047,13.1443,13.2426,7.242755051546872,0.0006054128222388044,6.408742051546872,0.0006054128222388044,1.573259
"Gaia DR3 6734485286788609664",\N,\N,277.3507091117809,-34.96362316023356,71.75919737351279,0.01941577,244.08856,-54.20942131205224,-237.99278645456286,0.82313746,10.7607975,12.122054,9.604668,3167.3613,3166.1704,3169.6938,4.3002,4.296,4.3066,-0.7027,-0.7071,-0.6966,13.9333,13.9281,13.9385,10.040185362401205,0.000587531792947793,8.884055862401205,0.000587531792947793,2.517386
