designation,HIP,HD,ra,declination,parallax,parallax_error,pm,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,Mg,Mg_error,MRp,MRp_error,Bp_minus_Rp,Vmag,RAdeg,DEdeg,RAhms,DEdms,Plx,e_Plx,distance_Plx,pmRA,pmDE,BTmag,VTmag,MV,MV_error,MVt,MVt_error,B_minus_V,BT_minus_VT
Gaia DR3 5640565607657897728,HIP 41926,72673,128.209,-31.497462976881877,82.20799300166873,0.017784711,1349.7031,-1113.7390982321283,762.4197048630538,0.9866431,6.168385,6.567158,5.5905,5207.114,5204.576,5209.5757,4.5402,4.5389,4.5416,-0.1816,-0.2062,-0.1751,12.1433,12.1283,12.1553,5.742955228074752,0.0004697719581772,5.165070228074752,0.0004697719581772,0.976658,6.38,128.21774079,-31.50270424,08 32 52.26,-31 30 09.7,82.15,0.66,12.1729,-1113.64,761.73,7.355,6.469,5.953037838855405,0.017446167095378,6.0420378388554035,0.01744616709537805,0.78,0.886
Gaia DR3 3407785622839603968,HIP 24284,\N,78.1773,19.666725360748927,82.31042963149854,0.020309998,368.86935,279.35379655139565,240.88599949362003,1.1119194,9.814525,11.001734,8.729942,3267.8757,3262.6987,3313.9207,4.1542,4.138,4.3309,-0.9167,-0.9416,-0.7118,12.1545,12.1052,12.1858,9.391799342794362,0.0005358081762771,8.307216342794362,0.0005358081762762,2.271792,10.82,78.17522082,19.6650702,05 12 42.05,+19 39 54.3,78.5,8.94,12.7389,275.09,238.42,\N,\N,10.294348283726263,0.2483764390274281,\N,\N,1.55,\N
Gaia DR3 5808612830236138368,HIP 80686,147584,247.12,-70.08390985846162,82.86994368147813,0.16266629,228.58914,200.74221109569703,109.3414883630312,2.1055434,4.7439675,5.039831,4.30314,5957.2573,5956.263,5958.5654,4.2705,4.2677,4.2753,-0.5219,-0.535,-0.5007,12.0405,12.0019,12.0725,4.33595271848352,0.0042624116617391,3.89512521848352,0.0042624116617391,0.736691,4.9,247.11583852,-70.08467012,16 28 27.80,-70 05 04.8,82.61,0.57,12.1051,199.89,110.77,5.575,4.97,4.485163110811968,0.0149831608314654,4.555163110811968,0.014983160831465447,0.555,0.605
Gaia DR3 2070115588901082368,HIP 102401,\N,311.27,44.5002726683959,82.8902722674978,0.01672858,511.69635,434.02777172748665,271.02223027117475,1.1267157,9.828687,11.005876,8.750727,3526.5664,3526.3264,3526.8047,4.8172,4.8167,4.8177,-0.1498,-0.1508,-0.1478,12.0408,12.0369,12.0449,9.421204830770913,0.0004382377982343,8.34324483077091,0.0004382377982343,2.255149,10.79,311.26560137,44.49840983,20 45 03.74,+44 29 54.3,80.01,1.57,12.4984,433.52,272.98,12.86,10.915,10.305721352047692,0.042615289963324,10.430721352047692,0.04261528996332409,1.491,1.945
Gaia DR3 4722111590409480064,HIP 15330,20766,49.4553,-62.572432544470445,83.02397018243857,0.043765128,1487.0371,1337.5303752785856,649.8397532183421,0.9787096,5.344616,5.674381,4.8397856,5630.648,5627.4497,5633.001,4.4134,4.4121,4.4169,-0.2089,-0.2201,-0.1829,12.0322,12.012,12.0532,4.940633486883097,0.001144666733531,4.435803086883097,0.001144666733531,0.8345954,5.53,49.43528798,-62.57689893,03 17 44.47,-62 34 36.8,82.51,0.54,12.1197,1337.83,648.71,\N,\N,5.112532935575778,0.0142117542519835,\N,\N,0.641,\N
Gaia DR3 4722135642226902656,HIP 15371,20807,49.5662,-62.5034842270098,83.06064664354982,0.060815644,1480.2639,1331.0270879085913,647.7253950157487,1.2022415,5.0796084,5.3797417,4.594065,5765.0996,5763.09,5769.038,4.3518,4.3496,4.3546,-0.3026,-0.3118,-0.2742,12.0098,11.9898,12.0277,4.676584939276971,0.0015899167890958,4.191041539276972,0.0015899167890958,0.7856767,5.24,49.54640411,-62.50793537,03 18 11.14,-62 30 28.6,82.79,0.53,12.0788,1331.1,646.84,\N,\N,4.829889412964542,0.0139013902563802,\N,\N,0.6,\N
Gaia DR3 3683687763520080384,HIP 61941,110379J,190.412,-1.4490230625523142,83.19347753572258,0.5074141,611.21405,-605.1760034503509,85.70058806691729,1.483704,3.4332993,3.5128007,2.9142544,6740.179,6735.5854,6744.599,4.0977,4.0935,4.1011,-0.4252,-0.4334,-0.4182,12.1133,12.0601,12.1703,3.0337456921937958,0.0132444202859103,2.5147007921937954,0.0132444202859103,0.5985463,2.74,190.41667557,-1.44952231,12 41 40.00,-01 26 58.3,84.53,1.18,11.8301,-616.66,60.66,\N,\N,2.375054344878256,0.0303147273459529,\N,\N,0.368,\N
Gaia DR3 898506166187633280,HIP 36627,\N,112.987,36.22866483400494,83.3999781450608,0.025737088,370.92154,-264.28149359508706,-260.26542181128644,1.1862601,10.505624,12.051916,9.2852955,3185.259,3183.778,3186.0808,4.6483,4.6364,4.6502,-0.0028,-0.0271,-0.0004,11.9562,11.9491,11.9635,10.111453684155077,0.000670112624852,8.891125184155078,0.0006701126248529,2.7666205,11.82,112.98964545,36.23045504,07 31 57.51,+36 13 49.6,87.15,4.85,11.4745,-258.15,-254.27,\N,\N,11.52133695723006,0.1209699803332142,\N,\N,1.567,\N
Gaia DR3 354077348697687424,HIP 11048,\N,35.5624,47.880213287675296,83.66062193439063,0.026224768,220.07005,216.13395538312855,41.43599227073439,1.0825739,8.636086,9.628431,7.647108,3731.8298,3718.1858,3748.451,4.5866,4.5713,4.61,-0.2263,-0.3798,-0.131,11.9665,11.9209,12.1744,8.248691444043402,0.0006806829868866,7.2597134440434,0.000680682986887,1.981323,9.4,35.56023207,47.87992925,02 22 14.46,+47 52 47.7,83.93,1.3,11.9147,216.66,40.88,11.226,9.587,9.019586115565527,0.0336368392153856,9.206586115565528,0.03363683921538474,1.466,1.639
Gaia DR3 2979590513145784192,HIP 22762,\N,73.4602,-17.776283502998492,83.68966533704628,0.015969025,763.0572,408.5727310537092,-644.4568537651821,1.1063225,9.938216,11.13577,8.850999,3257.2832,3254.5913,3293.669,4.1827,4.1758,4.2864,-0.9377,-0.946,-0.8462,11.9395,11.825,11.9532,9.551575155903794,0.0004143438437189,8.464358155903795,0.0004143438437189,2.284771,10.9,73.4572069,-17.7718526,04 53 49.73,-17 46 18.7,80.89,1.97,12.3625,408.76,-644.35,\N,\N,10.439474177081417,0.0528946309553042,\N,\N,1.547,\N
Gaia DR3 3988689609004982912,HIP 53985,95650,165.66,21.96690929052043,83.76419563486569,0.020357914,151.82968,142.77050015541252,-51.66078672242831,1.121864,8.811089,9.819595,7.813904,3640.598,3569.07,3738.6624,4.5635,4.4362,4.6404,-0.4068,-0.6173,-0.2338,11.9215,11.8387,11.9955,8.426381112183634,0.000527751136409,7.429196112183634,0.0005277511364085,2.005691,9.57,165.65938435,21.96726447,11 02 38.25,+21 58 02.2,85.76,1.36,11.6604,141.43,-51.13,11.374,9.825,9.236423861743477,0.0344385503051585,9.491423861743474,0.03443855030515852,1.437,1.549
