designation,simbad_HD,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,MG,MG_error,MBp,MBp_error,MRp,MRp_error,Bp_Rp,G_Rp,Bp_G
Gaia DR3 1287312100751643776,,16.609138,19.813372,15.063754,16.408239832059433,0.0023687520684188,19.612473832059436,0.0023687520684188,14.86285583205943,0.0023687520684188,4.749618,1.545384,3.204234
Gaia DR3 1293234723208262144,,11.112102,12.625927,9.90513,10.242203067450038,0.0007640301668558,11.75602806745004,0.0007640301668558,9.035231067450038,0.0007640301668558,2.720797,1.206972,1.513825
Gaia DR3 1310513342280948480,,10.869015,12.194414,9.6050825,9.54187308389134,0.0135265442158107,10.86727208389134,0.013526544215809,8.277940583891342,0.0135265442158107,2.5893315,1.2639325,1.325399
Gaia DR3 1310513342280949376,,12.822794,,,11.50756039824478,0.0029607771873028,,,,,,,
Gaia DR3 1314438839310796800,HD 151288,7.4861526,8.301352,6.6018677,7.519797843855279,0.0003214161158338,8.334997243855279,0.0003214161158338,6.635512943855279,0.0003214161158338,1.6994843,0.8842849,0.8151994
Gaia DR3 1319404886656966016,,13.468168,15.356077,12.17623,12.241065437869448,0.0005738696064794,14.128974437869449,0.0005738696064794,10.94912743786945,0.0005738696064794,3.179847,1.291938,1.887909
Gaia DR3 1320545217653492864,,11.375031,12.7297125,10.222231,9.945475644955913,0.0009303342224953,11.300157144955914,0.0009303342224953,8.792675644955914,0.0009303342224953,2.5074815,1.1528,1.3546815
Gaia DR3 1320795047312113152,,11.784779,13.277887,10.585464,10.450977082263297,0.0010432476846169,11.944085082263296,0.0010432476846169,9.251662082263296,0.0010432476846169,2.692423,1.199315,1.493108
Gaia DR3 1323427759184545536,HD 143761,5.2328,5.553617,4.7546616,4.016271138626816,0.0019311368956382,4.337088138626816,0.0019311368956382,3.538132738626817,0.0019311368956382,0.7989554,0.4781384,0.320817
Gaia DR3 1326893351115617024,,14.285157,17.027956,12.85121,13.906758715126047,0.000810625510633,16.649557715126047,0.000810625510633,12.472811715126046,0.000810625510633,4.176746,1.433947,2.742799
Gaia DR3 1327542647092300288,,11.597409,13.221433,10.351076,10.414260463752912,0.0042426139583398,12.038284463752914,0.0042426139583398,9.167927463752914,0.0042426139583389,2.870357,1.246333,1.624024
Gaia DR3 1327654969076730880,,14.669113,17.04788,13.287445,13.428379344544265,0.0011979129993875,15.807146344544265,0.0011979129993875,12.046711344544264,0.0011979129993875,3.760435,1.381668,2.378767
Gaia DR3 1329942262499164544,,19.598196,21.62729,18.009287,18.09986641902919,0.0124487531663231,20.128960419029188,0.0124487531663231,16.51095741902919,0.0124487531663231,3.618003,1.588909,2.029094
Gaia DR3 1331106782752978688,,13.783075,13.848143,13.660725,12.776704385270474,0.0004950764748956,12.841772385270474,0.0004950764748956,12.654354385270471,0.0004950764748956,0.187418,0.12235,0.065068
Gaia DR3 1332966881549315456,,12.927332,15.092967,11.573926,12.669951792950163,0.0006382630186134,14.835586792950163,0.0006382630186134,11.316545792950164,0.0006382630186134,3.519041,1.353406,2.165635
Gaia DR3 133359735268433024,,12.650045,,,11.199153979124096,0.0027874596301913,,,,,,,
Gaia DR3 133359735269472768,,12.326923,13.80635,11.044959,10.880830851639224,0.0018456118008005,12.360257851639222,0.0018456118008005,9.598866851639222,0.0018456118008005,2.761391,1.281964,1.479427
Gaia DR3 1333760419707327744,HD 157214,5.2098746,5.5371356,4.716525,4.390150763436368,0.001750911307695,4.717411763436368,0.001750911307695,3.896801163436369,0.001750911307695,0.8206106,0.4933496,0.327261
Gaia DR3 1334160263982413696,,18.524582,20.94414,16.913797,17.479159918058564,0.0054768163579623,19.89871791805857,0.0054768163579623,15.868374918058564,0.0054768163579614,4.030343,1.610785,2.419558
Gaia DR3 1341113541156480768,,10.420489,11.85787,9.238903,10.01767512019547,0.0004657897697253,11.455056120195469,0.0004657897697253,8.83608912019547,0.0004657897697253,2.618967,1.181586,1.437381
Gaia DR3 1348028919540189056,,10.346038,11.641499,9.217388,9.908195876586046,0.0007481204459534,11.203656876586043,0.0007481204459534,8.779545876586045,0.0007481204459534,2.424111,1.12865,1.295461
Gaia DR3 1349047857580994560,,9.450096,10.72628,8.328486,9.554278675933952,0.0003663097705421,10.830462675933951,0.0003663097705413,8.432668675933952,0.0003663097705421,2.397794,1.12161,1.276184
Gaia DR3 1350714133093019904,,10.570074,11.951392,9.411464,9.84145730286405,0.0004609918422655,11.222775302864047,0.0004609918422655,8.682847302864051,0.0004609918422655,2.539928,1.15861,1.381318
Gaia DR3 1355264565043431040,,10.453175,12.083977,9.2067175,11.049447995196116,0.0070698230560815,12.680249995196116,0.0070698230560815,9.802990495196116,0.0070698230560815,2.8772595,1.2464575,1.630802
Gaia DR3 1359938520253565952,HD 154345,6.5836673,6.948551,6.0435534,5.275028521399888,0.0006971992470585,5.6399122213998885,0.0006971992470585,4.734914621399889,0.0006971992470585,0.9049976,0.5401139,0.3648837
Gaia DR3 1366580223320727808,,13.057154,14.706232,11.825926,11.786155629693164,0.001676096903953,13.435233629693164,0.001676096903953,10.554927629693164,0.001676096903953,2.880306,1.231228,1.649078
Gaia DR3 1372215976327300480,,11.506599,12.966728,10.321162,10.509244670815232,0.0007145302975573,11.96937367081523,0.0007145302975573,9.323807670815228,0.0007145302975573,2.645566,1.185437,1.460129
Gaia DR3 1372546413931606016,,11.937234,13.476874,10.551545,10.796461269541773,0.0047916314084277,12.336101269541771,0.0047916314084277,9.410772269541772,0.0047916314084277,2.925329,1.385689,1.53964
Gaia DR3 1379500756257031808,HD 144579,6.461159,6.842941,5.898086,5.675469807676775,0.0004380420566105,6.057251807676774,0.0004380420566105,5.112396807676774,0.0004380420566105,0.944855,0.563073,0.381782
Gaia DR3 1379500928055726848,HD 144579B,12.854803,14.52069,11.612505,12.06901733581945,0.0005997586048085,13.734904335819447,0.0005997586048085,10.826719335819448,0.0005997586048085,2.908185,1.242298,1.665887
Gaia DR3 1380293091823646720,,14.829432,17.464981,13.405134,13.840674450082409,0.0011735965074066,16.476223450082408,0.0011735965074066,12.416376450082408,0.0011735965074066,4.059847,1.424298,2.635549
Gaia DR3 1380821338441693312,,8.442994,9.20984,7.590572,7.451401207269377,0.0004955492595555,8.218247207269377,0.000495549259555,6.598979207269377,0.0004955492595555,1.619268,0.852422,0.766846
Gaia DR3 1384195086792268800,HD 142373,4.424265,4.74367,3.959202,3.417613705805767,0.0027870183672273,3.737018705805767,0.0027870183672273,2.9525507058057663,0.0027870183672273,0.784468,0.465063,0.319405
Gaia DR3 1385293808145621504,HD 145675,6.39524,6.813117,5.81107,5.130966878846814,0.0011318720926576,5.548843878846815,0.0011318720926576,4.546796878846815,0.0011318720926576,1.002047,0.58417,0.417877
Gaia DR3 1388684770725399296,,14.660829,17.357718,13.222841,13.428049820002524,0.0014779110460221,16.124938820002523,0.0014779110460239,11.990061820002524,0.0014779110460221,4.134877,1.437988,2.696889
Gaia DR3 1390976698417570688,,12.944419,14.456474,11.432029,11.568843451401838,0.0044328481124944,13.080898451401838,0.0044328481124944,10.056453451401838,0.0044328481124944,3.024445,1.51239,1.512055
Gaia DR3 1391241478857408640,,12.619689,14.30515,11.360431,12.130763758733172,0.0005944680201368,13.816224758733172,0.0005944680201368,10.87150575873317,0.0005944680201368,2.944719,1.259258,1.685461
Gaia DR3 1391241478857408768,,11.018903,12.341008,9.881241,10.530390571660952,0.0004785411974443,11.852495571660947,0.0004785411974443,9.39272857166095,0.0004785411974443,2.459767,1.137662,1.322105
Gaia DR3 139860666488305664,,9.027057,9.82409,8.152574,8.179176960062874,0.0004722485474193,8.976209960062874,0.0004722485474184,7.304693960062874,0.0004722485474188,1.671516,0.874483,0.797033
Gaia DR3 1405343643196929536,,14.716221,14.947363,14.326541,13.910189371354749,0.000508020910801,14.141331371354743,0.000508020910801,13.520509371354745,0.000508020910801,0.620822,0.38968,0.231142
Gaia DR3 1408029436569383296,HD 153525,7.6223183,8.144996,6.942493,6.3523060474792175,0.0006192094440726,6.874983747479218,0.0006192094440726,5.672480747479218,0.0006192094440726,1.202503,0.6798253,0.5226777
Gaia DR3 1408029509583934464,HD 153557B,10.41861,11.526557,9.33541,9.150667491271877,0.0006746514228996,10.258614491271876,0.0006746514228996,8.067467491271875,0.0006746514228996,2.191147,1.0832,1.107947
Gaia DR3 1408029509584967168,HD 153557,7.5214434,8.027796,6.8532863,6.252697072330232,0.0006386530211108,6.759049672330232,0.0006386530211108,5.584539972330232,0.0006386530211108,1.1745097,0.6681571,0.5063526
Gaia DR3 1409902905599851392,,12.340346,13.992683,11.101855,11.220221033119262,0.0007618847839268,12.872558033119262,0.0007618847839268,9.981730033119264,0.0007618847839268,2.890828,1.238491,1.652337
Gaia DR3 1412645602995521920,,11.981026,13.847453,10.686746,12.001070694558145,0.0004708401170114,13.867497694558146,0.0004708401170114,10.706790694558144,0.0004708401170114,3.160707,1.29428,1.866427
Gaia DR3 1416123117756120960,,12.69238,14.289841,11.47214,11.35182507953562,0.0007379330764765,12.949286079535618,0.0007379330764765,10.131585079535618,0.0007379330764765,2.817701,1.22024,1.597461
Gaia DR3 1416124285987232256,HD 156985,7.6491847,8.166148,6.9729466,6.310419314446365,0.0006029896766381,6.827382614446366,0.0006029896766381,5.634181214446366,0.0006029896766381,1.1932014,0.6762381,0.5169633
Gaia DR3 1421042126620559104,,16.146393,19.116974,14.670422,14.705336472212371,0.0068822622240105,17.675917472212372,0.0068822622240105,13.229365472212372,0.0068822622240105,4.446552,1.475971,2.970581
Gaia DR3 1428030622526979968,,9.4123,10.396578,8.431186,8.26645326853524,0.0004884835729868,9.25073126853524,0.0004884835729868,7.285339268535241,0.0004884835729872,1.965392,0.981114,0.984278
Gaia DR3 1428427236986209024,,9.139769,10.345348,8.049889,10.08230594496575,0.000226532645196,11.28788494496575,0.000226532645196,8.992425944965749,0.0002265326451968,2.295459,1.08988,1.205579
Gaia DR3 1431176943768690816,,11.490692,13.164466,10.240054,10.630366500823031,0.001087114311975,12.304140500823037,0.001087114311975,9.379728500823036,0.001087114311975,2.924412,1.250638,1.673774
Gaia DR3 1431176943768691328,,14.848741,15.107671,14.422666,13.990553260796606,0.0006893301997283,14.249483260796604,0.0006893301997283,13.564478260796603,0.0006893301997283,0.685005,0.426075,0.25893
Gaia DR3 1431783457574556672,,12.278974,12.278138,12.296482,12.08227808907509,0.0005228754129547,12.081442089075086,0.0005228754129547,12.099786089075089,0.0005228754129547,-0.018344,-0.017508,-0.000836
Gaia DR3 1439069444391326208,,9.174616,10.190586,8.174637,8.396756224930519,0.0004750746149904,9.412726224930518,0.0004750746149904,7.396777224930519,0.0004750746149904,2.015949,0.999979,1.01597
Gaia DR3 1439121018358632832,HD 160269,5.069048,5.3764772,4.5643215,4.272188130302835,0.0062809207087406,4.579617330302835,0.0062809207087406,3.7674616303028343,0.0062809207087406,0.8121557,0.5047265,0.3074292
Gaia DR3 1443068608699851008,,11.227198,12.490095,10.105395,9.792393067366374,0.0017377527623807,11.055290067366371,0.0017377527623807,8.670590067366373,0.0017377527623807,2.3847,1.121803,1.262897
Gaia DR3 144312344255035392,,12.890886,14.706901,11.610909,12.222758020684088,0.0009078756748905,14.038773020684088,0.0009078756748905,10.94278102068409,0.0009078756748905,3.095992,1.279977,1.816015
Gaia DR3 1446540213584440704,,11.628933,13.196349,10.402242,10.93739698105822,0.0010997226745779,12.504812981058222,0.0010997226745779,9.71070598105822,0.001099722674577,2.794107,1.226691,1.567416
Gaia DR3 1451197916638959872,,11.839533,13.294665,10.65217,10.404357866564713,0.0102782593142451,11.859489866564711,0.0102782593142451,9.216994866564717,0.0102782593142443,2.642495,1.187363,1.455132
Gaia DR3 1451450048399313792,HD 120476B,7.5811377,8.209148,6.7799735,6.930820068641321,0.001300835096325,7.558830368641322,0.001300835096325,6.129655868641322,0.001300835096325,1.4291745,0.8011642,0.6280103
Gaia DR3 1451450048399808384,HD 120476A,7.203598,7.772411,6.4687204,6.552503548473084,0.0010850504423669,7.121316548473084,0.0010850504423669,5.817625948473085,0.0010850504423669,1.3036906,0.7348776,0.568813
Gaia DR3 1453180404823190912,HD 124642,7.6761713,8.247,6.960205,6.495503211905138,0.0008537816584914,7.066331911905138,0.0008537816584914,5.779536911905138,0.0008537816584914,1.286795,0.7159663,0.5708287
Gaia DR3 1454104436971779328,,17.029284,20.339481,15.48455,15.526123705437634,0.00536045349941,18.836320705437632,0.00536045349941,13.981389705437632,0.00536045349941,4.854931,1.544734,3.310197
Gaia DR3 145421309108301184,HD 28343,7.7041116,8.543143,6.8045,7.452393601575824,0.0005717151589244,8.291425001575824,0.0005717151589248,6.552782001575825,0.0005717151589244,1.738643,0.8996116,0.8390314
Gaia DR3 1460229442589223424,HD 114710,4.093279,4.387678,3.6256194,4.2749262655355205,0.0032846360035936,4.569325265535519,0.0032846360035936,3.80726666553552,0.0032846360035936,0.7620586,0.4676596,0.294399
Gaia DR3 1461049369026235904,,14.097543,16.11821,12.779569,12.74135892472368,0.0009767417877846,14.76202592472368,0.0009767417877846,11.423384924723678,0.0009767417877846,3.338641,1.317974,2.020667
Gaia DR3 1461125613285603840,,12.576009,14.379957,11.296922,12.033572536761271,0.0009659633925487,13.837520536761271,0.0009659633925487,10.75448553676127,0.0009659633925487,3.083035,1.279087,1.803948
Gaia DR3 1461507384337635840,,12.047418,13.5111885,10.860743,11.105312291722887,0.0010311041493142,12.569082791722888,0.0010311041493142,9.918637291722888,0.0010311041493142,2.6504455,1.186675,1.4637705
Gaia DR3 1462061709995883136,HD 116495A,8.844668,9.57556,7.798165,7.554756149032933,0.0009777641303787,8.285648149032932,0.0009777641303791,6.508253149032932,0.0009777641303787,1.777395,1.046503,0.730892
Gaia DR3 1462061709996744448,HD 116495B,9.195823,9.9257765,8.12592,7.905246884027076,0.0012307398893351,8.635200384027076,0.0012307398893351,6.835343884027076,0.0012307398893351,1.7998565,1.069903,0.7299535
Gaia DR3 1466009540856759680,,13.604942,15.738634,12.264008,12.858049008345969,0.0007529111564847,14.991741008345969,0.0007529111564847,11.517115008345968,0.0007529111564847,3.474626,1.340934,2.133692
Gaia DR3 1470462322431834880,,10.71994,12.264259,9.499312,10.902891832050368,0.0008785629176282,12.447210832050366,0.0008785629176273,9.682263832050367,0.0008785629176273,2.764947,1.220628,1.544319
Gaia DR3 1471777269618346240,,8.357506,9.235707,7.435885,8.161942283932786,0.0004398391625501,9.040143283932784,0.0004398391625501,7.240321283932786,0.0004398391625501,1.799822,0.921621,0.878201
Gaia DR3 1472718211053416320,,9.715495,10.840884,8.657705,8.581311455180813,0.0006819072795565,9.706700455180814,0.0006819072795556,7.523521455180813,0.000681907279556,2.183179,1.05779,1.125389
Gaia DR3 1472903753640492160,,9.772747,10.8363285,8.745624,8.664567294193848,0.0006994966077149,9.728148794193846,0.0006994966077149,7.637444294193846,0.0006994966077149,2.0907045,1.027123,1.0635815
Gaia DR3 1473166433840437888,,11.011088,12.371564,9.857584,10.354987696975094,0.0009788345368342,11.715463696975092,0.0009788345368342,9.201483696975092,0.0009788345368342,2.51398,1.153504,1.360476
Gaia DR3 1473166433840438016,,8.694069,9.725199,7.6824465,8.009889985184966,0.0095733734049963,9.041019985184969,0.0095733734049963,6.998267485184965,0.0095733734049963,2.0427525,1.0116225,1.03113
Gaia DR3 1477762319428998400,,12.962024,14.626074,11.719275,11.573019005612274,0.0009687397781377,13.237069005612272,0.0009687397781377,10.330270005612274,0.0009687397781377,2.906799,1.242749,1.66405
Gaia DR3 1477762323724646272,,15.441849,18.183144,14.000343,14.049352493319942,0.0019563726443845,16.790647493319938,0.0019563726443845,12.607846493319942,0.0019563726443845,4.182801,1.441506,2.741295
Gaia DR3 1483977656798789120,,11.695755,13.124778,10.518505,11.025986097865598,0.0007689391864635,12.4550090978656,0.0007689391864635,9.8487360978656,0.0007689391864635,2.606273,1.17725,1.429023
Gaia DR3 1489294551432850560,,12.246227,13.62609,11.091491,10.762841722229116,0.0006202043393805,12.142704722229116,0.0006202043393805,9.608105722229116,0.0006202043393805,2.534599,1.154736,1.379863
Gaia DR3 14912165107085184,,13.1844845,15.196664,11.867657,12.685042707921978,0.0007543444709288,14.697222207921977,0.0007543444709288,11.36821520792198,0.0007543444709288,3.329007,1.3168275,2.0121795
Gaia DR3 1495487688115551744,,12.226249,13.825692,10.999501,11.087182849150492,0.0009983574858667,12.686625849150492,0.0009983574858667,9.860434849150494,0.0009983574858658,2.826191,1.226748,1.599443
Gaia DR3 1501656395023984640,,11.46575,13.006554,10.261556,10.27976703993491,0.0034561804673378,11.820571039934912,0.0034561804673378,9.075573039934907,0.0034561804673387,2.744998,1.204194,1.540804
Gaia DR3 1503625448550796032,,9.407465,10.458403,8.380756,8.776930778680203,0.000444590306655,9.827868778680203,0.0004445903066558,7.750221778680204,0.0004445903066554,2.077647,1.026709,1.050938
Gaia DR3 150510158159630848,,12.696143,14.40268,11.438454,11.480746274151716,0.0010432103755384,13.187283274151715,0.0010432103755384,10.223057274151715,0.0010432103755384,2.964226,1.257689,1.706537
Gaia DR3 1505105593069066880,,10.730905,12.070716,9.579496,9.583223009216358,0.0006342210292853,10.92303400921636,0.0006342210292853,8.43181400921636,0.0006342210292853,2.49122,1.151409,1.339811
Gaia DR3 1505209054532280960,,12.601654,14.381482,11.320737,11.208885918492715,0.0049342885204914,12.988713918492714,0.0049342885204914,9.927968918492716,0.0049342885204914,3.060745,1.280917,1.779828
Gaia DR3 1505214930047542784,,9.535872,10.449208,8.592963,8.093128755133115,0.0005537829465191,9.006464755133116,0.0005537829465191,7.150219755133116,0.0005537829465196,1.856245,0.942909,0.913336
