source_id,designation,ra,dec,parallax,parallax_error,pm,pmra,pmdec,ruwe,phot_variable_flag,non_single_star,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,radial_velocity,radial_velocity_error
496663940735093504,Gaia DR3 496663940735093504,68.32866442468323,68.78020153642167,51.75747061512201,0.033527337,560.90753,170.91211581249013,-534.2342990916029,1.4918019,NOT_AVAILABLE,0,14.411797,16.541481,13.071553,3.4699278,2.1296844,1.3402433,2948.4517,2946.623,2960.9788,5.1526,5.1078,5.1554,-0.3805,-0.3898,-0.2258,19.2514,19.1014,21.4497,0.0024,0.0,0.0303,25.302113,3.6215692
496663940735093632,Gaia DR3 496663940735093632,68.32482045950607,68.77937403254397,51.735387159937375,0.023634277,558.8468,182.509752292839,-528.2044562639875,1.0955731,NOT_AVAILABLE,0,14.264072,16.345648,12.932747,3.412901,2.0815754,1.3313255,2965.4377,2962.0618,2967.327,5.1137,5.0886,5.1221,-0.3999,-0.429,-0.3747,19.261,19.2047,19.3884,9.0E-4,2.0E-4,0.0034,25.505054,1.6301702
6096529059601571200,Gaia DR3 6096529059601571200,214.19550544539564,-44.888706723102096,65.00248993401277,0.032904796,413.83817,-401.4835074697909,100.36442406557045,1.3378452,NOT_AVAILABLE,0,11.0822315,12.487728,9.916005,2.571723,1.4054966,1.1662264,3120.965,3115.6104,3165.3416,4.2183,4.1951,4.3766,-0.7947,-0.8194,-0.615,15.3813,15.2998,15.4099,3.0E-4,0.0,0.003,12.156279,0.24117106
5655050092795276800,Gaia DR3 5655050092795276800,136.7599966689761,-22.149052356271294,65.2184302642222,0.04678833,508.97516,-302.418538621794,-409.38823816263016,1.8725152,NOT_AVAILABLE,0,12.614358,14.4586315,11.329654,3.1289778,1.8442736,1.2847042,,,,,,,,,,,,,,,,-5.064882,1.7559619
5657274198660921472,Gaia DR3 5657274198660921472,148.8489090294773,-27.262009487759073,91.7370510095955,0.038858265,187.92595,-103.56458849597209,-156.8137149499059,1.0517877,NOT_AVAILABLE,0,10.815969,12.289266,9.622354,2.666912,1.4732962,1.1936159,,,,,,,,,,,,,,,,5.2436314,0.25423676
470826482637310080,Gaia DR3 470826482637310080,67.80919062832808,58.967979971547436,181.24383901243414,0.049853016,2424.3547,1300.3647836025643,-2046.1055188965706,1.2182512,NOT_AVAILABLE,0,9.702565,11.347691,8.451808,2.8958826,1.6451254,1.2507572,,,,,,,,,,,,,,,,27.816954,0.14049482
470826482637310848,Gaia DR3 470826482637310848,67.81389197465391,58.969481205135885,181.2730074917688,0.02025858,2361.1292,1334.7796929514584,-1947.638150541708,0.92638206,NOT_AVAILABLE,0,12.33619,12.493927,12.051627,0.44229984,0.15773678,0.28456306,,,,,,,,,,,,,,,,,
2115454019586473600,Gaia DR3 2115454019586473600,274.1294426896613,45.559353179996606,57.34147108183511,0.011137585,337.60938,-13.058397584617037,337.3567409200358,1.0444993,NOT_AVAILABLE,0,9.516328,10.499331,8.533306,1.9660254,0.9830036,0.98302174,3692.1602,3642.4812,3730.6785,4.5747,4.5305,4.6024,-0.3586,-0.4469,-0.2985,17.4273,17.3427,17.5015,0.0026,8.0E-4,0.0076,-38.53675,0.16052762
1736838805468812160,Gaia DR3 1736838805468812160,316.33262703269463,7.066791776223249,66.46255615107758,0.022487475,569.35547,78.56234655293468,-563.909209109667,1.0827806,NOT_AVAILABLE,0,7.8166437,8.509196,7.0129037,1.4962926,0.69255257,0.80374,,,,,,,,,,,,,,,,-66.80761,0.11985265
1706907487621086464,Gaia DR3 1706907487621086464,235.33382179303194,75.98958834491458,73.25728827586713,0.30083367,1077.6576,805.11792432519,-716.3316373587872,9.184799,NOT_AVAILABLE,0,11.171621,12.450212,9.872266,2.5779457,1.2785902,1.2993555,,,,,,,,,,,,,,,,-39.723705,0.505003
1710948192852697600,Gaia DR3 1710948192852697600,262.8122775792793,82.09105560054718,77.73520905912606,0.021660017,564.9309,-291.4898184469619,483.92210859753476,1.2326161,NOT_AVAILABLE,0,12.652918,14.436446,11.386676,3.0497704,1.7835283,1.266242,,,,,,,,,,,,,,,,5.7993774,0.5196685
1711005951573009792,Gaia DR3 1711005951573009792,267.4081765462069,82.78863973768209,61.17533188584654,0.01278488,3612.5059,-1436.9077614373487,3314.4372359376794,0.94133276,NOT_AVAILABLE,0,14.21691,14.392744,13.904995,0.4877491,0.1758337,0.3119154,,,,,,,,,,,,,,,,,
1714831771000745344,Gaia DR3 1714831771000745344,208.41629245213292,77.61886343809084,75.48029395151548,0.022546846,224.75539,224.24600219791498,-15.123320786835091,1.2017127,NOT_AVAILABLE,0,11.540056,13.1231985,10.320249,2.80295,1.5831423,1.2198076,3008.4812,3008.2847,3009.0808,4.2848,4.2841,4.287,-0.791,-0.7916,-0.788,13.2476,13.2428,13.26,0.0,0.0,1.0E-4,-7.2599893,0.41721156
1735245338242513536,Gaia DR3 1735245338242513536,310.8514381606976,4.764685971871537,66.45450511974344,0.17463209,469.44186,446.3187972001839,-145.51701292554847,10.151254,NOT_AVAILABLE,1,13.516981,15.626035,12.17712,3.4489145,2.1090536,1.3398609,,,,,,,,,,,,,,,,-48.864017,2.5894108
4157433101660374656,Gaia DR3 4157433101660374656,274.78515692769616,-10.19189991349201,60.46599138466091,2.359853,14.556913,-11.139712619720468,9.370727932425037,1.6345999,NOT_AVAILABLE,0,20.421366,21.94908,17.878754,4.070326,1.5277138,2.542612,,,,,,,,,,,,,,,,,
1715791060537076608,Gaia DR3 1715791060537076608,212.05986313267127,80.59485932687656,58.14785761300976,0.01845626,583.70087,212.48090545014765,-543.6529840858605,1.3295982,NOT_AVAILABLE,0,9.526426,10.5729685,8.506514,2.066455,1.0465422,1.0199127,3664.8838,3663.4436,3668.199,4.5834,4.5817,4.5867,-0.1912,-0.2035,-0.1602,17.1852,17.1741,17.2428,0.0,0.0,3.0E-4,7.0440936,0.17405628
4314379762231653504,Gaia DR3 4314379762231653504,286.53457815931847,13.642728996971803,46.65335506249706,2.3004751,18.495821,-18.261062413077287,-2.937519063609398,2.7973664,NOT_AVAILABLE,0,20.05683,20.55581,18.358088,2.1977234,0.49898148,1.6987419,,,,,,,,,,,,,,,,,
4201781696994073472,Gaia DR3 4201781696994073472,290.1452376415212,-7.667404304342344,95.17577811152343,0.029248245,173.03925,-61.224325393276594,-161.84610752063998,1.0114262,NOT_AVAILABLE,0,12.253493,12.256006,12.219217,0.03678894,0.0025129318,0.03427601,,,,,,,,,,,,,,,,,
4201781696994082944,Gaia DR3 4201781696994082944,290.13909487970443,-7.662944466801488,95.1783951524141,0.031006021,191.46239,-70.59099363530763,-177.97403713224622,1.1695817,NOT_AVAILABLE,0,10.972157,12.369064,9.807171,2.5618935,1.3969078,1.1649857,3299.643,3298.6396,3300.1555,4.9474,4.9314,4.9512,-0.3717,-0.4005,-0.3612,10.4729,10.464,10.4896,0.0,0.0,1.0E-4,11.309451,0.29543307
4286023322961668864,Gaia DR3 4286023322961668864,282.0479001924109,6.7385760357096895,42.42288134690742,2.7986648,9.849867,-5.356186025747782,-8.26626595033931,1.2125037,NOT_AVAILABLE,0,20.468718,21.31456,19.095827,2.2187328,0.84584236,1.3728905,,,,,,,,,,,,,,,,,
476809509515283712,Gaia DR3 476809509515283712,63.076027344041044,64.73018080218111,82.90278034597667,0.020169007,657.84863,492.7870898317532,-435.8046816667496,1.1049324,NOT_AVAILABLE,0,12.211264,13.950018,10.946023,3.003995,1.7387543,1.2652407,,,,,,,,,,,,,,,,20.027607,0.3189078
6164998500516764160,Gaia DR3 6164998500516764160,205.26848139045305,-34.46489583665526,63.7262550996456,0.029071746,263.88806,204.8161041710937,-166.3949257884322,1.1208704,NOT_AVAILABLE,0,6.6976805,7.12298,6.1009107,1.0220695,0.42529964,0.5967698,,,,,,,,,,,,,,,,-7.486443,0.14587617
4286249341336984576,Gaia DR3 4286249341336984576,282.0747587449577,7.690323894810538,131.27900875405268,0.039764576,450.8537,376.04230329093866,248.7191969416535,1.1973784,NOT_AVAILABLE,0,12.296879,14.458399,10.945549,3.5128498,2.16152,1.3513298,2928.8215,2926.6003,2929.296,5.1135,5.1098,5.114,-0.2092,-0.2114,-0.1938,7.6114,7.6059,7.6452,0.0,0.0,9.0E-4,-34.63805,0.77117866
5807296719116951424,Gaia DR3 5807296719116951424,246.30376170209524,-70.21520427041624,40.0908064860784,3.4087327,16.378614,-15.974836362749885,3.614365298370496,1.7613223,NOT_AVAILABLE,0,20.698784,21.443121,19.30746,2.1356602,0.7443371,1.3913231,,,,,,,,,,,,,,,,,
477826420331704064,Gaia DR3 477826420331704064,73.41994024991934,62.31662864915945,54.283042050488795,0.020776356,361.90677,271.8505315118923,-238.901250830253,1.1548545,NOT_AVAILABLE,0,12.081607,13.597137,10.8754635,2.721674,1.5155306,1.2061434,3050.0857,3048.0034,3052.384,4.311,4.3022,4.3185,-0.7655,-0.7717,-0.7508,18.4657,18.4382,18.6763,1.0E-4,0.0,0.0014,-70.96367,0.38547385
474987206435652608,Gaia DR3 474987206435652608,58.29378718240847,62.56771136910784,81.20240265110372,0.039976895,270.9321,31.727420671015267,-269.0679845348576,1.2917324,NOT_AVAILABLE,0,10.43589,11.742816,9.304233,2.4385834,1.3069258,1.1316576,,,,,,,,,,,,,,,,-120.61159,0.14586087
6634032740544236032,Gaia DR3 6634032740544236032,272.60824518288496,-62.001231350486286,56.19606259949654,0.267439,235.3856,-76.95190101786314,222.4517728684893,4.7992907,NOT_AVAILABLE,1,5.311746,5.6184983,4.8456597,0.7728386,0.3067522,0.4660864,5812.785,5811.78,5813.781,4.2535,4.2505,4.2562,-0.428,-0.4367,-0.4193,17.7317,17.6485,17.819,0.0,0.0,1.0E-4,29.996487,0.15576963
3100542495921276160,Gaia DR3 3100542495921276160,100.05875121900114,-5.875749795160788,84.79689812369861,0.016994588,592.3907,107.26515341253022,-582.5983852416947,0.991245,NOT_AVAILABLE,0,9.310769,10.482492,8.232768,2.2497244,1.1717234,1.078001,3527.1802,3524.6252,3529.0823,4.6527,4.6476,4.6557,-0.192,-0.2152,-0.1738,11.7758,11.7699,11.7814,0.0,0.0,1.0E-4,47.823483,0.14820567
5914096303621755520,Gaia DR3 5914096303621755520,257.54377499876193,-60.7261529768452,72.85383430610172,0.02175218,593.6198,71.05026650027725,589.3524754926772,0.9640333,NOT_AVAILABLE,0,7.116921,7.58628,6.4758415,1.1104383,0.46935892,0.6410794,4866.0356,4861.9233,4868.59,4.618,4.6126,4.6266,-0.341,-0.3527,-0.3139,13.6943,13.6769,13.7186,1.0E-4,0.0,3.0E-4,6.29905,0.11705613
5902750168276592256,Gaia DR3 5902750168276592256,230.43977568214885,-48.31885569587278,67.84669435693799,0.06005369,1646.4955,-1623.2748018634263,-275.5476122093827,0.90641874,NOT_AVAILABLE,0,5.48217,5.811649,4.9749002,0.8367486,0.32947874,0.50726986,5620.91,5619.8115,5622.0366,4.3504,4.3495,4.3512,-0.6025,-0.6131,-0.5922,14.7331,14.7203,14.7448,0.0,0.0,1.0E-4,-68.7763,0.12268176
5828778324488166400,Gaia DR3 5828778324488166400,246.56395461417048,-62.169620549683216,46.30601443139908,2.7727454,16.944023,16.046030441520298,-5.442869726144247,1.7168595,NOT_AVAILABLE,0,20.612871,20.419905,18.88776,1.5321445,-0.19296646,1.725111,,,,,,,,,,,,,,,,,
6383229053001389312,Gaia DR3 6383229053001389312,332.5622450415509,-71.76929995017014,51.43013886505068,0.043312784,551.8553,512.244302757146,-205.30472320282837,3.155435,NOT_AVAILABLE,0,13.026958,14.742701,11.778138,2.9645624,1.7157421,1.2488203,3081.9702,3071.992,3099.2014,4.6907,4.6198,4.7657,-0.6868,-0.8147,-0.5061,19.3284,18.7928,22.1825,0.006,6.0E-4,0.0291,-9.639566,2.8063953
6381623044470172672,Gaia DR3 6381623044470172672,340.4960624875462,-75.00821792446833,80.39596371946803,0.027306559,230.02666,-75.78682712777942,217.18337591881175,1.2429888,NOT_AVAILABLE,0,13.919268,16.210314,12.550576,3.6597376,2.2910461,1.3686914,,,,,,,,,,,,,,,,20.462433,29.470633
6385548541499112448,Gaia DR3 6385548541499112448,340.4963344829453,-69.17220908339867,67.21234716183032,0.018697714,800.2155,334.41936695017966,-726.9859085966832,1.1623862,NOT_AVAILABLE,0,13.36496,15.425902,12.036604,3.3892984,2.0609426,1.3283558,2963.0146,2958.79,2966.5093,5.0452,5.0218,5.0706,-0.1548,-0.2082,-0.1099,14.8525,14.8019,14.8958,4.0E-4,1.0E-4,0.0011,-9.902071,0.76132834
1421042126620559104,Gaia DR3 1421042126620559104,264.97163605159204,55.54638938910878,51.49780215612805,0.16321653,329.6823,-32.01636295757182,328.12404546920544,2.179554,NOT_AVAILABLE,0,16.146393,19.116974,14.670422,4.4465523,2.970581,1.4759712,,,,,,,,,,,,,,,,,
6377828354964753792,Gaia DR3 6377828354964753792,358.46317351524806,-75.63421868521044,98.84898531472099,0.01670537,451.07407,244.1085430768689,-379.31362782711346,1.0414745,NOT_AVAILABLE,0,9.00723,10.245567,7.896639,2.3489285,1.2383375,1.1105909,3253.5034,3241.6902,3410.7737,4.0514,4.0089,4.4721,-0.79,-0.8298,-0.3143,10.1102,10.0592,10.1413,0.0015,1.0E-4,0.0038,-9.468372,0.13437371
1409902905599851392,Gaia DR3 1409902905599851392,247.8661959969435,47.17314755249796,59.700092856468785,0.020946428,174.59744,-111.97756405114843,133.96004288781955,1.3708897,NOT_AVAILABLE,0,12.340346,13.992683,11.101855,2.8908281,1.6523371,1.238491,,,,,,,,,,,,,,,,-27.188572,0.56091726
1412645602995521920,Gaia DR3 1412645602995521920,255.85040248888004,51.40906417008386,100.92736593436285,0.021884069,622.69977,124.41003987493283,610.1451510064678,1.2994939,NOT_AVAILABLE,0,11.981026,13.847453,10.686746,3.1607075,1.8664274,1.29428,3045.3743,3043.5125,3045.7288,5.0333,5.0321,5.0338,-0.067,-0.0682,-0.0608,9.8992,9.894,9.9046,0.0,0.0,3.0E-4,37.171906,0.3014321
6380214844952702848,Gaia DR3 6380214844952702848,354.90793158181526,-72.72542944515125,87.37235542781944,0.018673154,750.79425,143.73557391566453,-736.9071344649008,1.0490867,NOT_AVAILABLE,0,6.753961,7.2918344,6.057794,1.2340403,0.53787327,0.696167,,,,,,,,,,,,,,,,69.62261,0.12676315
6386280060329151616,Gaia DR3 6386280060329151616,358.3593934660763,-70.94461574811649,81.13615977267115,0.025188835,317.30145,315.55540614255847,33.241489177627564,1.1931175,NOT_AVAILABLE,0,11.622757,13.255802,10.38935,2.8664522,1.6330452,1.233407,,,,,,,,,,,,,,,,-0.51096594,0.6427878
4308488780772030336,Gaia DR3 4308488780772030336,291.37917112504357,9.638733171840725,58.911958823045204,0.18974207,255.76129,80.18554884439091,-242.86644936398164,2.745285,NOT_AVAILABLE,0,15.6827,19.175337,14.094411,5.080926,3.4926367,1.5882893,,,,,,,,,,,,,,,,,
6378584028690858496,Gaia DR3 6378584028690858496,343.92147125181526,-75.4633768500233,116.31336925688149,0.016823512,1474.9353,-1026.2025065733505,-1059.4066708560106,1.1405014,VARIABLE,0,9.292778,10.615032,8.147194,2.4678383,1.3222542,1.1455841,3193.6565,3187.211,3262.4104,4.1898,4.1685,4.4151,-0.7307,-0.7568,-0.4693,8.5921,8.5525,8.6109,3.0E-4,0.0,9.0E-4,65.515396,0.13005215
1416123117756120960,Gaia DR3 1416123117756120960,259.41085537136235,52.40531634143529,53.93727680192088,0.018329544,195.39435,18.247540347668156,-194.5404332247088,1.4171234,NOT_AVAILABLE,0,12.69238,14.289841,11.47214,2.8177004,1.5974607,1.2202396,3016.7373,3015.3333,3022.6753,4.469,4.4631,4.4862,-0.7619,-0.7742,-0.7319,18.5835,18.5476,18.8171,2.0E-4,0.0,0.0017,-3.9878452,0.3697244
1416124285987232256,Gaia DR3 1416124285987232256,259.4602219974238,52.44624530851595,53.981745441278534,0.014990029,196.09123,16.953230261646244,-195.3570028220767,0.96493393,NOT_AVAILABLE,0,7.6491847,8.166148,6.9729466,1.1932015,0.5169635,0.67623806,4694.039,4692.9287,4695.1343,4.537,4.536,4.5379,-0.2065,-0.2131,-0.2006,18.5164,18.5108,18.5219,0.0,0.0,1.0E-4,-4.8246937,0.1309461
5431884378073753984,Gaia DR3 5431884378073753984,146.41607682749785,-39.04186734614797,50.59253139068576,0.3153521,306.9368,-151.52860461410137,-266.9255959111074,12.3444805,NOT_AVAILABLE,0,11.491858,12.314255,9.84274,2.4715147,0.82239723,1.6491175,,,,,,,,,,,,,,,,,
4104800476473214976,Gaia DR3 4104800476473214976,278.25769530586285,-13.209301017100193,47.9993986683549,1.8036714,60.40769,-50.14250749853496,33.68705614413934,2.9450488,NOT_AVAILABLE,0,19.215883,,,,,,,,,,,,,,,,,,,,,,
6863535898551993472,Gaia DR3 6863535898551993472,298.573333453915,-23.942897296654756,70.70095856863598,0.035016216,429.04095,-124.16693865882704,-410.68078672310565,1.2253449,NOT_AVAILABLE,0,5.908112,6.425188,5.2388678,1.1863203,0.517076,0.6692443,4769.5723,4748.3374,4777.869,4.3154,4.2958,4.3209,0.3403,0.2192,0.3821,14.1465,14.1305,14.2332,0.0,0.0,2.0E-4,,
6863536001631204608,Gaia DR3 6863536001631204608,298.5853870969822,-23.946408599564357,70.69322170119487,0.027219284,426.7552,-126.8833291069842,-407.456278029701,1.3237895,NOT_AVAILABLE,0,13.226322,15.295885,11.893041,3.4028444,2.069563,1.3332815,2956.4634,2948.458,2957.2832,5.0571,5.0372,5.058,-0.044,-0.0471,-0.0099,14.1314,14.1113,14.3649,2.0E-4,0.0,0.0054,-4.7327547,0.7728401
1828661426704706048,Gaia DR3 1828661426704706048,304.536714344581,20.79553481365697,49.02927207853821,2.9220374,28.125174,-12.420839682761079,-25.233868191560205,2.6472507,NOT_AVAILABLE,0,20.144213,20.233294,18.636213,1.5970802,0.08908081,1.5079994,,,,,,,,,,,,,,,,,
5908372482296952064,Gaia DR3 5908372482296952064,225.319330232481,-43.65850785199451,70.75298153219886,0.033890832,98.3144,93.55480666422305,30.219520402904717,1.3934146,NOT_AVAILABLE,0,9.658678,11.021856,8.50354,2.5183163,1.3631783,1.155138,,,,,,,,,,,,,,,,,
6260386975385254656,Gaia DR3 6260386975385254656,235.1447950075073,-18.048628879190314,64.18253335778927,0.023558887,184.44682,161.1494468905148,89.73007338890027,1.0526844,NOT_AVAILABLE,0,8.362635,9.131757,7.509888,1.6218686,0.7691221,0.8527465,4101.4546,4099.602,4102.121,4.5723,4.568,4.5731,-0.0054,-0.0366,-4.0E-4,15.5659,15.5546,15.6177,0.0,0.0,2.0E-4,4.466184,0.15637895
5559035514776717312,Gaia DR3 5559035514776717312,104.43647190771412,-44.291651313997995,124.35689454555873,0.039878186,1178.8744,-1172.1891273041947,-125.36987530414002,2.8755577,NOT_AVAILABLE,0,10.381962,11.800207,9.160427,2.63978,1.4182453,1.2215347,3179.4866,3178.3838,3185.0945,4.4405,4.4387,4.4494,-1.039,-1.0408,-1.0303,8.0414,8.0267,8.0785,2.0E-4,0.0,0.0012,,
5559035514779971456,Gaia DR3 5559035514779971456,104.4373295461301,-44.29139605439596,124.56954932191705,0.049491733,1119.1437,-1118.0733608822757,-48.934413882232306,1.6439328,NOT_AVAILABLE,0,10.418207,11.823463,9.18865,2.6348133,1.4052563,1.229557,3179.6157,3179.0486,3181.6692,4.4549,4.4542,4.4578,-1.0393,-1.0407,-1.0386,7.9993,7.9929,8.0132,0.0,0.0,2.0E-4,,
5559265690666326016,Gaia DR3 5559265690666326016,105.98816863278283,-43.606302371429905,58.61923555068,0.04773396,403.73846,-105.04730232447864,389.8330653855562,1.1307653,NOT_AVAILABLE,0,5.391417,5.711598,4.905869,0.8057289,0.3201809,0.48554802,5690.858,5689.0835,5692.842,4.2726,4.2713,4.2742,-0.4559,-0.4705,-0.4395,17.0425,17.0083,17.0618,0.0,0.0,1.0E-4,88.80927,0.12112136
5559265690666327168,Gaia DR3 5559265690666327168,105.99488080404734,-43.609653717189374,58.617893811854074,0.0125634335,395.8015,-101.72178632924883,382.50689610130956,0.77060956,NOT_AVAILABLE,0,6.653335,7.0472817,6.0827994,0.9644823,0.39394665,0.57053566,5192.068,5170.0615,5200.629,4.461,4.4414,4.4717,-0.5678,-0.8079,-0.4441,17.0503,17.0278,17.0708,2.0E-4,0.0,0.001,88.55205,0.12184506
5556620540565785600,Gaia DR3 5556620540565785600,96.19120978811503,-45.36352820069851,82.02476334752949,0.35834682,380.23413,-35.95005303604099,378.5308233824364,1.0971074,NOT_AVAILABLE,0,19.795998,21.504343,18.221071,3.2832718,1.7083454,1.5749264,,,,,,,,,,,,,,,,,
2063967910147595008,Gaia DR3 2063967910147595008,309.1927827933898,38.84173999457955,61.13193308477585,0.01685253,227.57256,170.6506272054245,-150.55772740899727,1.22198,NOT_AVAILABLE,0,12.111444,13.608441,10.9161005,2.6923409,1.4969969,1.195344,3247.2136,3246.588,3247.9927,4.995,4.9935,4.9955,-0.1946,-0.1963,-0.1909,16.3218,16.3007,16.3896,1.0E-4,0.0,7.0E-4,-29.031626,0.29591882
2064100569188230144,Gaia DR3 2064100569188230144,307.85797116863074,38.56548761204535,64.93554533931663,0.4329338,748.2861,201.38337848845225,720.6780184247978,34.272625,NOT_AVAILABLE,0,12.146215,13.765141,10.901452,2.8636885,1.6189251,1.2447634,,,,,,,,,,,,,,,,-24.524576,1.09481
5557113083119380224,Gaia DR3 5557113083119380224,100.32804954742028,-43.3728828582999,51.167456178339734,0.15590063,666.43695,211.55350402279174,631.9678172034248,1.1686964,NOT_AVAILABLE,0,18.53131,21.334042,16.975948,4.3580933,2.8027325,1.5553608,,,,,,,,,,,,,,,,,
6823449766182657280,Gaia DR3 6823449766182657280,328.76028235110175,-20.24027219429661,52.3900535526231,0.02856155,242.1595,209.02449095359898,122.27014724440514,1.2823743,NOT_AVAILABLE,0,12.825042,14.391662,11.614516,2.7771454,1.5666199,1.2105255,3033.4473,3032.102,3039.747,4.5299,4.5249,4.5459,-0.7694,-0.7748,-0.753,19.0495,19.0287,19.1195,0.0,0.0,6.0E-4,7.861582,0.5707946
6825822095663585536,Gaia DR3 6825822095663585536,333.43259243982493,-17.687104968846214,97.67621438764235,0.037482727,909.89294,856.646093033206,-306.6963278568254,1.394983,NOT_AVAILABLE,0,12.067119,13.8829155,10.786641,3.0962744,1.8157969,1.2804775,3060.7068,3059.6113,3061.2478,5.0474,5.0416,5.0482,-0.133,-0.1355,-0.112,10.2067,10.1911,10.322,0.0,0.0,7.0E-4,-22.870657,0.6260282
6823750688771587840,Gaia DR3 6823750688771587840,330.50768974078255,-19.482782162134956,77.44021949599501,0.06559197,933.0881,930.1479662335812,74.01407246161396,0.9183986,NOT_AVAILABLE,0,10.830593,12.272881,9.647141,2.625739,1.4422874,1.1834517,,,,,,,,,,,,,,,,-23.913246,0.19934736
6817950657560102016,Gaia DR3 6817950657560102016,326.69107096359306,-21.29660962151476,64.22312127649028,0.036772832,296.86652,292.12600792708486,-52.84053290856598,1.2697101,NOT_AVAILABLE,0,12.271136,13.93861,11.025622,2.9129877,1.6674738,1.2455139,,,,,,,,,,,,,,,,1.2657529,0.58121866
6814962601568904576,Gaia DR3 6814962601568904576,324.75875751254034,-24.161181476127297,51.399140410120886,0.070608966,1230.0509,1003.9874237508708,-710.6577648836632,1.5405141,NOT_AVAILABLE,0,12.077593,13.643229,10.848627,2.7946014,1.5656357,1.2289658,,,,,,,,,,,,,,,,-56.180695,0.2845961
4229940258487034368,Gaia DR3 4229940258487034368,307.50854656595607,0.39871746938847,55.98930805252181,0.20668522,134.67593,132.54006153841513,23.890132239537518,5.8489227,NOT_AVAILABLE,0,13.531051,14.786902,11.704252,3.0826502,1.2558517,1.8267984,,,,,,,,,,,,,,,,9.985162,6.952946
4574048021719710848,Gaia DR3 4574048021719710848,259.9747987710552,26.50241183806962,92.98565081391038,0.025243877,411.401,-214.8369360518965,350.85021715315656,1.4012246,NOT_AVAILABLE,0,10.147985,11.629906,8.9493,2.680606,1.4819202,1.1986856,3144.511,3144.1501,3144.7888,4.0552,4.0545,4.0566,-1.0731,-1.0735,-1.071,10.7474,10.7368,10.7535,0.0,0.0,3.0E-4,-35.590942,1.7443818
4574048021719712640,Gaia DR3 4574048021719712640,259.9695666590066,26.502318754868263,92.95830529602016,0.030471455,420.8419,-226.03992337713896,354.9842991855332,1.3778402,NOT_AVAILABLE,0,11.458686,13.295311,10.167203,3.128108,1.8366251,1.2914829,,,,,,,,,,,,,,,,-34.491947,0.46511608
309977380415042432,Gaia DR3 309977380415042432,17.34632105438131,29.82564749247516,63.00797795579453,0.17387001,1076.2227,1011.2685367485816,368.2271303909495,0.99153525,NOT_AVAILABLE,0,17.565262,20.652775,16.020535,4.6322403,3.087513,1.5447273,,,,,,,,,,,,,,,,,
1821315795663331456,Gaia DR3 1821315795663331456,298.6814297055163,18.03083933359316,49.91069595054804,0.09812294,456.08023,-40.196767737882,-454.30538870708517,0.98467994,NOT_AVAILABLE,0,16.486298,19.64204,14.978986,4.6630545,3.1557426,1.5073118,,,,,,,,,,,,,,,,,
308256610357824640,Gaia DR3 308256610357824640,16.41654124373291,28.491827062343326,79.92625234127838,0.2547965,1926.7723,1917.6506594295265,-187.26396142979064,7.5190654,NOT_AVAILABLE,1,12.949484,15.111021,11.596436,3.5145855,2.1615372,1.3530483,,,,,,,,,,,,,,,,,
3317901165746471552,Gaia DR3 3317901165746471552,94.31626320939142,5.100714219407709,51.61647406160722,0.123500295,269.29272,-211.53224109677708,166.6513585689015,1.9793032,NOT_AVAILABLE,0,5.5651684,5.857744,5.0732384,0.78450584,0.29257584,0.49193,,,,,,,,,,,,,,,,8.668661,0.19664688
3317901440625203968,Gaia DR3 3317901440625203968,94.29340278756932,5.118125291285412,52.139145065910824,0.083163396,261.64633,-206.0798323809694,161.21383889292633,4.5526567,NOT_AVAILABLE,0,12.135543,13.539406,10.796909,2.7424965,1.403863,1.3386335,,,,,,,,,,,,,,,,7.9528966,1.4113178
5864005027836957952,Gaia DR3 5864005027836957952,202.9138581103941,-65.21816583853565,62.780964811224074,0.092322946,21.220478,-17.361868409534654,12.201401109223365,0.9984462,NOT_AVAILABLE,0,17.35473,20.8033,15.810033,4.993268,3.4485703,1.5446978,,,,,,,,,,,,,,,,,
308828253324985984,Gaia DR3 308828253324985984,19.459213398032063,28.669329862628036,59.84698575598403,0.018249558,431.54465,-342.9403341698492,-261.9593466499637,1.2156497,NOT_AVAILABLE,0,10.693618,11.790379,9.65728,2.1330986,1.0967607,1.0363379,,,,,,,,,,,,,,,,-69.49797,0.27077484
4310777796489116800,Gaia DR3 4310777796489116800,285.9038644032507,9.912970338566957,52.01637316889655,1.7453117,23.625553,-23.60619201530571,-0.9562931082808541,1.5752833,NOT_AVAILABLE,0,19.469202,20.275032,17.76285,2.5121822,0.80583,1.7063522,,,,,,,,,,,,,,,,,
4310732746565675776,Gaia DR3 4310732746565675776,285.95127644221674,9.583003103372272,45.51255013249842,2.6545956,14.506242,-14.397040425315115,1.776594284433075,1.4473835,NOT_AVAILABLE,0,20.391855,21.750134,18.715208,3.0349255,1.3582783,1.6766472,,,,,,,,,,,,,,,,,
